category,language_pair,src_lang,tgt_lang,direction,late_submission,system_type,team,system,instrument,score
Category 1,English to Khasi,eng_Latn,kha_Latn,en2indic,True,contrastive,BVSLP,BVSLP_contrastive,CHRF++,37.16
Category 1,English to Khasi,eng_Latn,kha_Latn,en2indic,True,contrastive,BVSLP,BVSLP_contrastive,BERTScore,76.12
Category 1,English to Khasi,eng_Latn,kha_Latn,en2indic,True,contrastive,BVSLP,BVSLP_contrastive,COMET,59.16
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BLEU,26.28
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,METEOR,55.99
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,TER,64.75
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,CHRF++,53.15
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BERTScore,94.72
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,COMET,77.04
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BLEU,22.43
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,METEOR,52.01
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,TER,63.42
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,CHRF++,48.89
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BERTScore,94.58
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,COMET,77.03
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BLEU,16.99
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,METEOR,40.92
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,TER,82.49
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,CHRF++,41.48
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BERTScore,91.91
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,COMET,65.66
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BLEU,11.17
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,METEOR,36.32
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,TER,98.74
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,CHRF++,37.65
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BERTScore,91.32
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,COMET,66.23
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,BLEU,7.94
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,METEOR,28.75
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,TER,124.56
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,CHRF++,31.03
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,BERTScore,89.03
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,COMET,56.03
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,BLEU,5.17
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,METEOR,22.98
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,TER,119.93
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,CHRF++,25.78
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,BERTScore,88.01
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,COMET,50.7
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,BLEU,4.54
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,METEOR,25.05
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,TER,189.51
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,CHRF++,25.75
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,BERTScore,87.84
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,COMET,51.38
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,BLEU,0.51
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,METEOR,10.47
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,TER,112.93
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,CHRF++,18.14
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,BERTScore,84.22
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,COMET,40.72
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,IndicMT,IndicMT_primary,BLEU,0.0
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,IndicMT,IndicMT_primary,METEOR,4.21
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,IndicMT,IndicMT_primary,TER,179.9
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,IndicMT,IndicMT_primary,CHRF++,12.08
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,IndicMT,IndicMT_primary,BERTScore,80.9
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,primary,IndicMT,IndicMT_primary,COMET,35.42
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,BLEU,26.48
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,METEOR,55.26
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,TER,62.48
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,CHRF++,52.31
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,BERTScore,94.55
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,COMET,75.62
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,25.76
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,55.81
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,65.66
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,52.92
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,94.69
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,76.85
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BLEU,24.63
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,METEOR,55.01
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,TER,66.92
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,CHRF++,51.83
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BERTScore,94.55
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,COMET,76.93
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BLEU,23.72
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,METEOR,52.53
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,TER,67.45
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,CHRF++,49.83
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BERTScore,94.03
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,COMET,74.07
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,BLEU,22.9
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,METEOR,52.63
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,TER,64.05
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,CHRF++,49.91
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,BERTScore,93.96
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,COMET,74.15
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BLEU,19.14
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,METEOR,43.25
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,TER,77.4
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,CHRF++,43.29
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BERTScore,92.63
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,COMET,68.15
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BLEU,11.82
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,METEOR,35.74
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,TER,111.46
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,CHRF++,36.81
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BERTScore,90.26
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,COMET,59.78
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,BLEU,8.68
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,METEOR,30.84
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,TER,130.64
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,CHRF++,32.05
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,BERTScore,89.26
Category 1,Khasi to English,kha_Latn,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,COMET,55.42
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,Winterpeg,Winterpeg_primary,BLEU,11.95
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,Winterpeg,Winterpeg_primary,METEOR,25.67
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,Winterpeg,Winterpeg_primary,TER,74.93
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,Winterpeg,Winterpeg_primary,CHRF++,44.67
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,Winterpeg,Winterpeg_primary,BERTScore,87.12
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,Winterpeg,Winterpeg_primary,COMET,70.36
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,BLEU,10.61
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,METEOR,17.58
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,TER,86.37
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,CHRF++,37.24
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,BERTScore,82.41
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,COMET,67.0
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,BLEU,10.29
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,METEOR,17.38
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,TER,88.27
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,CHRF++,38.88
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,BERTScore,84.57
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,COMET,68.01
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,EROL,EROL_primary,BLEU,10.21
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,EROL,EROL_primary,METEOR,18.4
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,EROL,EROL_primary,TER,85.13
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,EROL,EROL_primary,CHRF++,38.83
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,EROL,EROL_primary,BERTScore,84.42
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,EROL,EROL_primary,COMET,67.04
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,BLEU,9.65
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,METEOR,18.5
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,TER,85.03
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,CHRF++,38.67
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,BERTScore,83.98
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,COMET,67.44
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,True,primary,BVSLP,BVSLP_primary,BLEU,9.18
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,True,primary,BVSLP,BVSLP_primary,METEOR,16.71
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,True,primary,BVSLP,BVSLP_primary,TER,89.27
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,True,primary,BVSLP,BVSLP_primary,CHRF++,35.99
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,True,primary,BVSLP,BVSLP_primary,BERTScore,82.97
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,True,primary,BVSLP,BVSLP_primary,COMET,66.76
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BLEU,8.65
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,METEOR,18.43
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,TER,86.47
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,CHRF++,39.63
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BERTScore,84.67
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,COMET,67.61
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BLEU,8.16
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,METEOR,17.42
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,TER,105.67
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,CHRF++,37.92
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BERTScore,83.98
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,COMET,67.19
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,gators,gators_primary,BLEU,8.04
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,gators,gators_primary,METEOR,17.79
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,gators,gators_primary,TER,90.64
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,gators,gators_primary,CHRF++,39.43
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,gators,gators_primary,BERTScore,84.64
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,gators,gators_primary,COMET,67.15
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,JH_NLP_APAShreya2,JH_NLP_APAShreya2_primary,BLEU,8.03
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,JH_NLP_APAShreya2,JH_NLP_APAShreya2_primary,METEOR,20.15
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,JH_NLP_APAShreya2,JH_NLP_APAShreya2_primary,TER,82.56
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,JH_NLP_APAShreya2,JH_NLP_APAShreya2_primary,CHRF++,40.93
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,JH_NLP_APAShreya2,JH_NLP_APAShreya2_primary,BERTScore,84.86
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,JH_NLP_APAShreya2,JH_NLP_APAShreya2_primary,COMET,68.18
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,PANINI,PANINI_primary,BLEU,7.48
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,PANINI,PANINI_primary,METEOR,20.02
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,PANINI,PANINI_primary,TER,83.0
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,PANINI,PANINI_primary,CHRF++,40.03
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,PANINI,PANINI_primary,BERTScore,84.48
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,PANINI,PANINI_primary,COMET,67.71
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,BLEU,6.61
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,METEOR,20.72
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,TER,81.4
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,CHRF++,41.16
Category 1,English to Manipuri (Bengali),eng_Latn,mni_Beng,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,BERTScore,85.03
